PID,dateCaptured,field_contact_info,field_digital_origin,field_digital_reproduction_info,field_extent,field_form,"field_form, field_form_URI",field_form_URI,field_genre,field_identifier,field_institution_web_site,field_language_of_cataloging,field_linked_agent,field_note,field_oclc_symbol,field_physical_description_note,field_physical_location,"field_physical_location, field_institution_website",field_place_of_origin,field_preferred_citation,field_record_change_date,field_record_content_source,field_record_creation_date,field_record_origin,field_relation,field_repository_collection_guide,field_rights_information,field_rights_statement,field_shelf_location,field_subject_geographic,field_subject_topic,field_sublocation,nan
lsu-ag-sugarbulletin:26286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26291,,E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lielem.lsu.edu/special/services/duplication.html,,,,,,,,,http://lielem.lsu.edu,,,,LUU,,"Louisiana State University: LSU
                Libraries",,,,2018-02-23,,2013-01-31|2013-01-31,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/lsu-ag-sugarbulletin%3Acollection,,This item is in the public domain.,,SB215 .S89,,Sugar trade|United States|Periodicals|Sugarcane industry|United States|Periodicals|Sugar growing|Periodicals,,
lsu-ag-sugarbulletin:26292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26300,,E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lielem.lsu.edu/special/services/duplication.html,,,,,,,,,http://lielem.lsu.edu,,,,LUU,,"Louisiana State University: LSU
                Libraries",,,,2018-02-23,,2013-01-31|2013-01-31,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/lsu-ag-sugarbulletin%3Acollection,,This item is in the public domain.,,SB215 .S89,,Sugar trade|United States|Periodicals|Sugarcane industry|United States|Periodicals|Sugar growing|Periodicals,,
lsu-ag-sugarbulletin:26301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26313,,E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lielem.lsu.edu/special/services/duplication.html,,,,,,,,,http://lielem.lsu.edu,,,,LUU,,"Louisiana State University: LSU
                Libraries",,,,2018-02-23,,2013-01-31|2013-01-31,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/lsu-ag-sugarbulletin%3Acollection,,This item is in the public domain.,,SB215 .S89,,Sugar trade|United States|Periodicals|Sugarcane industry|United States|Periodicals|Sugar growing|Periodicals,,
lsu-ag-sugarbulletin:26314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26330,,E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lielem.lsu.edu/special/services/duplication.html,,,,,,,,,http://lielem.lsu.edu,,,,LUU,,"Louisiana State University: LSU
                Libraries",,,,2018-02-23,,2013-02-01|2013-02-01,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/lsu-ag-sugarbulletin%3Acollection,,This item is in the public domain.,,SB215 .S89,,Sugar trade|United States|Periodicals|Sugarcane industry|United States|Periodicals|Sugar growing|Periodicals,,
lsu-ag-sugarbulletin:26331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26347,,E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lielem.lsu.edu/special/services/duplication.html,,,,,,,,,http://lielem.lsu.edu,,,,LUU,,"Louisiana State University: LSU
                Libraries",,,,2018-02-23,,2013-02-01|2013-02-01,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/lsu-ag-sugarbulletin%3Acollection,,This item is in the public domain.,,SB215 .S89,,Sugar trade|United States|Periodicals|Sugarcane industry|United States|Periodicals|Sugar growing|Periodicals,,
lsu-ag-sugarbulletin:26348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26356,,E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lielem.lsu.edu/special/services/duplication.html,,,,,,,,,http://lielem.lsu.edu,,,,LUU,,"Louisiana State University: LSU
                Libraries",,,,2018-02-23,,2013-01-31|2013-01-31,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/lsu-ag-sugarbulletin%3Acollection,,This item is in the public domain.,,SB215 .S89,,Sugar trade|United States|Periodicals|Sugarcane industry|United States|Periodicals|Sugar growing|Periodicals,,
lsu-ag-sugarbulletin:26357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26365,,E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lielem.lsu.edu/special/services/duplication.html,,,,,,,,,http://lielem.lsu.edu,,,,LUU,,"Louisiana State University: LSU
                Libraries",,,,2018-02-23,,2013-02-01|2013-02-01,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/lsu-ag-sugarbulletin%3Acollection,,This item is in the public domain.,,SB215 .S89,,Sugar trade|United States|Periodicals|Sugarcane industry|United States|Periodicals|Sugar growing|Periodicals,,
lsu-ag-sugarbulletin:26366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26382,,E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lielem.lsu.edu/special/services/duplication.html,,,,,,,,,http://lielem.lsu.edu,,,,LUU,,"Louisiana State University: LSU
                Libraries",,,,2018-02-23,,2013-02-01|2013-02-01,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/lsu-ag-sugarbulletin%3Acollection,,This item is in the public domain.,,SB215 .S89,,Sugar trade|United States|Periodicals|Sugarcane industry|United States|Periodicals|Sugar growing|Periodicals,,
lsu-ag-sugarbulletin:26383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26411,,E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lielem.lsu.edu/special/services/duplication.html,,,,,,,,,http://lielem.lsu.edu,,,,LUU,,"Louisiana State University: LSU
                Libraries",,,,2018-02-23,,2013-02-01|2013-02-01,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/lsu-ag-sugarbulletin%3Acollection,,This item is in the public domain.,,SB215 .S89,,Sugar trade|United States|Periodicals|Sugarcane industry|United States|Periodicals|Sugar growing|Periodicals,,
lsu-ag-sugarbulletin:26412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26428,,E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lielem.lsu.edu/special/services/duplication.html,,,,,,,,,http://lielem.lsu.edu,,,,LUU,,"Louisiana State University: LSU
                Libraries",,,,2018-02-23,,2013-02-01|2013-02-01,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/lsu-ag-sugarbulletin%3Acollection,,This item is in the public domain.,,SB215 .S89,,Sugar trade|United States|Periodicals|Sugarcane industry|United States|Periodicals|Sugar growing|Periodicals,,
lsu-ag-sugarbulletin:26429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26441,,E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lielem.lsu.edu/special/services/duplication.html,,,,,,,,,http://lielem.lsu.edu,,,,LUU,,"Louisiana State University: LSU
                Libraries",,,,2018-02-23,,2013-02-01|2013-02-01,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/lsu-ag-sugarbulletin%3Acollection,,This item is in the public domain.,,SB215 .S89,,Sugar trade|United States|Periodicals|Sugarcane industry|United States|Periodicals|Sugar growing|Periodicals,,
lsu-ag-sugarbulletin:26442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26458,,E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lielem.lsu.edu/special/services/duplication.html,,,,,,,,,http://lielem.lsu.edu,,,,LUU,,"Louisiana State University: LSU
                Libraries",,,,2018-02-23,,2013-02-01|2013-02-01,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/lsu-ag-sugarbulletin%3Acollection,,This item is in the public domain.,,SB215 .S89,,Sugar trade|United States|Periodicals|Sugarcane industry|United States|Periodicals|Sugar growing|Periodicals,,
lsu-ag-sugarbulletin:26459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26475,,E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lielem.lsu.edu/special/services/duplication.html,,,,,,,,,http://lielem.lsu.edu,,,,LUU,,"Louisiana State University: LSU
                Libraries",,,,2018-02-23,,2013-01-31|2013-01-31,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/lsu-ag-sugarbulletin%3Acollection,,This item is in the public domain.,,SB215 .S89,,Sugar trade|United States|Periodicals|Sugarcane industry|United States|Periodicals|Sugar growing|Periodicals,,
lsu-ag-sugarbulletin:26476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26484,,E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lielem.lsu.edu/special/services/duplication.html,,,,,,,,,http://lielem.lsu.edu,,,,LUU,,"Louisiana State University: LSU
                Libraries",,,,2018-02-23,,2013-02-01|2013-02-01,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/lsu-ag-sugarbulletin%3Acollection,,This item is in the public domain.,,SB215 .S89,,Sugar trade|United States|Periodicals|Sugarcane industry|United States|Periodicals|Sugar growing|Periodicals,,
lsu-ag-sugarbulletin:26485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-ag-sugarbulletin:26486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
